game_id,player_id,player_name,minute,penalty,own_goal,goal_type,goal_details
371712,3343,Simon Haworth,17,0,0,for,17
372391,107,Graham Allen,22,0,0,for,22
372391,4825,Chris Marsden,1,0,0,against,1
372391,12263,Brett Ormerod,25,0,0,against,"25, 43, 68"
372391,12263,Brett Ormerod,43,0,0,against,"25, 43, 68"
372391,12263,Brett Ormerod,68,0,0,against,"25, 43, 68"
372391,21323,Fabrice Fernandes,52,0,0,against,52
372391,20402,Michael Svensson,66,0,0,against,66
372621,20585,Alex Hay,13,0,0,for,13
372621,9798,Neil MacKenzie,46,0,0,against,46
372621,7162,Scott Sellars,52,0,0,against,52
372621,19046,Liam Lawrence,61,0,0,against,61
372621,1460,Iyseden Christie,69,0,0,against,"69, 78"
372621,1460,Iyseden Christie,78,0,0,against,"69, 78"
372621,17403,Colin Larkin,75,0,0,against,75
387938,3982,Gary Jones,90,0,0,for,90
338630,10720,Clint Hill,13,0,0,for,13
338630,9299,Jason Price,39,0,0,for,"39, 88"
338630,9299,Jason Price,88,0,0,for,"39, 88"
338630,13834,Jason Koumas,61,0,0,for,61
338630,24138,Alan Navarro,90,0,0,for,90
338630,122,Wayne Allison,90,0,0,for,90
338630,12615,Tom Youngs,83,1,0,against,pen 83
340544,9299,Jason Price,42,0,0,for,42
340544,9708,Gareth Roberts,66,0,0,for,66
348495,9299,Jason Price,9,0,0,for,9
348495,13834,Jason Koumas,17,0,0,for,"17, 18, 45"
348495,13834,Jason Koumas,18,0,0,for,"17, 18, 45"
348495,13834,Jason Koumas,45,0,0,for,"17, 18, 45"
348495,409,Stuart Barlow,70,1,0,for,pen 70
348495,8750,Steve Yates,77,0,0,for,77
348495,21187,Ritchie Foran,71,0,0,against,71
349172,122,Wayne Allison,34,0,0,for,"34, 83"
349172,122,Wayne Allison,83,0,0,for,"34, 83"
349172,8750,Steve Yates,38,0,0,for,38
349172,10680,Micky Cummins,30,0,0,against,30
349884,9299,Jason Price,42,0,0,for,"42, 72"
349884,9299,Jason Price,72,0,0,for,"42, 72"
349884,1625,Andy Cooke,19,0,0,against,19
349884,19518,Rikhardur Dadason,90,1,0,against,pen 90
350447,13834,Jason Koumas,61,0,0,for,61
351166,122,Wayne Allison,64,0,0,for,64
351166,9299,Jason Price,74,0,0,for,74
351166,2564,Sean Flynn,80,0,0,for,80
351166,14739,Barrington Belgrave,76,0,0,against,76
352161,13834,Jason Koumas,28,0,0,for,28
352050,6723,Paul Rideout,14,0,0,for,14
352759,6723,Paul Rideout,23,0,0,for,23
352759,2564,Sean Flynn,53,0,0,for,53
352759,13834,Jason Koumas,79,0,0,for,79
352759,4066,Graham Kavanagh,21,1,0,against,pen 21
350187,15067,Gary Hart,61,0,0,against,61
354199,6723,Paul Rideout,23,0,0,for,23
354199,234,Craig Armstrong,78,0,0,against,78
354199,14650,Clyde Wijnhard,81,0,0,against,81
353954,9299,Jason Price,65,0,0,for,65
353954,122,Wayne Allison,87,0,0,for,87
354862,9015,Christian Ziege,9,0,0,against,9
354862,10535,Gustavo Poyet,36,0,0,against,"36, 90"
354862,10535,Gustavo Poyet,90,0,0,against,"36, 90"
354862,7239,Teddy Sheringham,64,0,0,against,64
352582,6723,Paul Rideout,12,0,0,for,12
352582,30034,Cristian Colusso,60,0,0,against,60
313639,409,Stuart Barlow,82,0,0,for,82
313639,12919,Lee Trundle,75,0,0,against,75
355839,15053,Danny Allsopp,14,0,0,against,"14, 32, 39"
355839,15053,Danny Allsopp,32,0,0,against,"14, 32, 39"
355839,15053,Danny Allsopp,39,0,0,against,"14, 32, 39"
313957,3343,Simon Haworth,14,0,0,for,14
356360,3343,Simon Haworth,10,0,0,for,10
356360,13733,Marc Bridge-Wilkinson,23,0,0,against,23
357672,3343,Simon Haworth,57,0,0,for,57
357672,5706,John Murphy,12,0,0,against,12
352589,5178,Leon McKenzie,18,0,0,against,"18, 52, 74"
352589,5178,Leon McKenzie,52,0,0,against,"18, 52, 74"
352589,5178,Leon McKenzie,74,0,0,against,"18, 52, 74"
352589,16896,Helgi Danielsson,22,0,0,against,"22, 28"
352589,16896,Helgi Danielsson,28,0,0,against,"22, 28"
357581,26299,Sean Thornton,24,0,0,for,24
357581,409,Stuart Barlow,85,0,0,for,85
357581,4509,Andy Liddell,20,1,0,against,pen 20
358348,13834,Jason Koumas,60,0,0,for,60
358348,409,Stuart Barlow,70,0,0,for,70
358348,7932,Andy Thomson,14,0,0,against,"14, 90"
358348,7932,Andy Thomson,90,0,0,against,"14, 90"
358348,10619,Richard Langley,77,0,0,against,77
312737,3343,Simon Haworth,61,0,0,for,61
312737,6568,Andy Rammell,29,0,0,against,29
312737,1066,Steve Brown,51,1,0,against,pen 51
358798,409,Stuart Barlow,41,0,0,for,41
358798,3343,Simon Haworth,48,0,0,for,48
358798,9268,Tony Rougier,50,0,0,against,50
358798,6979,John Salako,72,0,0,against,72
319374,11391,Lloyd Owusu,30,0,0,against,30
319374,20396,Ben Burgess,58,0,0,against,58
319374,2374,Paul Evans,76,0,0,against,76
319374,21531,Mark Williams,89,0,0,against,89
318301,2564,Sean Flynn,8,0,0,for,8
318301,13834,Jason Koumas,15,0,0,for,15
318301,409,Stuart Barlow,83,0,0,for,83
318301,5361,Micky Mellon,89,0,0,for,89
318301,8959,Richard Cresswell,31,0,0,against,31
348421,107,Graham Allen,45,0,0,for,45
348421,13834,Jason Koumas,74,0,0,for,74
348421,9087,Giuliano Grazioli,7,0,0,against,7
348421,3147,Andy Gurney,88,0,0,against,88
314767,409,Stuart Barlow,21,0,0,for,"21, pen 55, 59"
314767,409,Stuart Barlow,55,1,0,for,"21, pen 55, 59"
314767,409,Stuart Barlow,59,0,0,for,"21, pen 55, 59"
314767,13834,Jason Koumas,56,0,0,for,56
314767,1349,Darren Caskey,26,0,0,against,26
314767,24873,Marcel Cas,30,0,0,against,30
314795,13834,Jason Koumas,45,0,0,for,45
314795,409,Stuart Barlow,54,0,0,for,"54, 55, 78"
314795,409,Stuart Barlow,55,0,0,for,"54, 55, 78"
314795,409,Stuart Barlow,78,0,0,for,"54, 55, 78"
314795,8750,Steve Yates,64,0,0,for,64
314850,3997,Steve Jones,21,0,0,against,21
314850,7949,Tony Thorpe,45,0,0,against,45
324134,8750,Steve Yates,2,0,0,for,2
324134,2564,Sean Flynn,21,0,0,for,"21, 69"
324134,2564,Sean Flynn,69,0,0,for,"21, 69"
324134,10722,Andy Parkinson,35,0,0,for,35
320841,7239,Teddy Sheringham,21,1,0,against,pen 21
320841,180,Darren Anderton,39,0,0,against,39
320841,10535,Gustavo Poyet,49,0,0,against,49
320841,12306,Sergei Rebrov,81,0,0,against,81
325453,2564,Sean Flynn,45,0,0,for,45
325453,2606,Jamie Forrester,9,0,0,against,"9, 72"
325453,2606,Jamie Forrester,72,0,0,against,"9, 72"
325453,9966,Richard Hope,45,0,0,against,45
325453,5129,Paul McGregor,48,0,0,against,48
326777,3433,Nick Henry,50,0,0,for,50
314522,24422,Seyni N'Diaye,81,0,0,for,81
314522,3343,Simon Haworth,67,0,0,against,"67, 74"
314522,3343,Simon Haworth,74,0,0,against,"67, 74"
327690,6723,Paul Rideout,90,0,0,for,90
327690,857,Jason Bowen,39,0,0,against,39
328871,2564,Sean Flynn,12,0,0,for,12
328871,1856,Darren Currie,16,0,0,against,16
330643,13834,Jason Koumas,72,0,0,for,72
330643,409,Stuart Barlow,90,0,0,for,90
330643,7932,Andy Thomson,89,0,0,against,89
334541,24138,Alan Navarro,20,0,0,for,20
334541,9299,Jason Price,64,0,0,for,"64, 77"
334541,9299,Jason Price,77,0,0,for,"64, 77"
334541,2564,Sean Flynn,87,0,0,for,87
334541,29195,Leech,78,0,0,against,78
314276,9299,Jason Price,77,0,0,for,77
314276,7427,Neil Smith,25,0,0,against,25
314276,2610,Nicky Forster,38,0,0,against,"38, 61"
314276,2610,Nicky Forster,61,0,0,against,"38, 61"
314276,19479,Darius Henderson,90,0,0,against,90
317190,10722,Andy Parkinson,74,0,0,for,74
317190,17829,Jon Newby,4,0,0,against,4
317190,6649,Paul Reid,84,0,0,against,84
317178,409,Stuart Barlow,90,1,0,for,pen 90
317178,9588,Kevin Rapley,84,0,0,against,84
317178,5108,Scott McGleish,90,0,0,against,90
310296,3433,Nick Henry,16,0,0,for,16
310296,2564,Sean Flynn,66,0,0,for,66
310296,409,Stuart Barlow,74,0,0,for,74
310296,3895,Nigel Jemson,90,0,0,against,90
318170,10720,Clint Hill,13,0,0,for,13
318170,2564,Sean Flynn,90,0,0,for,90
318170,7942,Peter Thorne,90,1,0,against,pen 90
318542,409,Stuart Barlow,36,0,0,for,36
318542,5361,Micky Mellon,88,0,0,for,88
318542,7236,Darren Sheridan,12,0,0,against,12
318542,2395,John Eyre,33,0,0,against,33
322924,409,Stuart Barlow,39,0,0,for,39
322924,24422,Seyni N'Diaye,61,0,0,for,61
326792,2395,John Eyre,18,0,0,against,18
326792,23150,Marc Richards,90,0,0,against,90
359521,9708,Gareth Roberts,30,0,0,for,30
359521,30243,David Bridges,50,0,0,against,50
359521,12615,Tom Youngs,71,0,0,against,71
360037,1767,Gary Croft,72,0,0,against,72
290559,2866,Wayne Gill,4,0,0,for,4
290559,2564,Sean Flynn,9,0,0,for,9
290559,10720,Clint Hill,45,0,0,for,45
290559,252,Carl Asaba,10,0,0,against,10
290559,7496,Nicky Southall,66,1,0,against,pen 66
289613,122,Wayne Allison,16,0,0,for,16
289613,6723,Paul Rideout,38,0,0,for,38
289613,2866,Wayne Gill,62,0,0,for,62
290547,619,Marcus Bent,19,0,0,against,"19, 57"
290547,619,Marcus Bent,57,0,0,against,"19, 57"
290536,8473,Mike Whitlow,53,0,0,against,53
291000,122,Wayne Allison,27,0,0,for,27
291000,2866,Wayne Gill,32,1,0,for,pen 32
291000,5556,Ian Thomas-Moore,12,0,0,against,12
290474,6723,Paul Rideout,44,0,0,for,44
290474,409,Stuart Barlow,87,0,0,for,87
290474,17954,Grant Holt,23,0,0,against,23
291434,122,Wayne Allison,43,0,0,for,43
291434,409,Stuart Barlow,83,1,0,for,pen 83
291434,9094,Carl Robinson,12,0,0,against,12
291690,5472,Lee Mills,81,0,0,against,81
291690,893,Lee Bradbury,86,0,0,against,86
291854,7832,Scott Taylor,15,0,0,for,"15, 90"
291854,7832,Scott Taylor,90,0,0,for,"15, 90"
293590,10720,Clint Hill,49,0,0,for,49
293590,15022,Reuben Hazell,54,0,1,against,og 54
292648,3015,Martin Grainger,73,0,0,against,73
292648,11233,Geoff Horsfield,90,0,0,against,90
292068,7832,Scott Taylor,13,0,0,for,13
292744,10722,Andy Parkinson,82,0,0,for,82
292744,17994,Rob Hulse,28,0,0,against,"28, 46"
292744,17994,Rob Hulse,46,0,0,against,"28, 46"
292744,8964,Colin Little,40,0,0,against,40
293172,13834,Jason Koumas,57,0,0,for,57
293172,10720,Clint Hill,64,0,0,for,64
293172,1961,Steve Davis,45,0,0,against,"45, 55"
293172,1961,Steve Davis,55,0,0,against,"45, 55"
293172,6192,Andy Payton,90,0,0,against,90
297944,10722,Andy Parkinson,11,0,0,for,11
298159,8750,Steve Yates,44,0,0,for,44
298159,10722,Andy Parkinson,69,0,0,for,69
298159,893,Lee Bradbury,8,0,0,against,8
298706,15628,Bo Hansen,16,0,0,against,16
298706,10720,Clint Hill,20,0,1,against,og 20
299550,8750,Steve Yates,22,0,0,for,"22, 62"
299550,8750,Steve Yates,62,0,0,for,"22, 62"
299550,13834,Jason Koumas,35,0,0,for,35
300269,6723,Paul Rideout,90,0,0,for,90
300269,14050,Aaron Wilbraham,39,0,0,against,39
300967,2564,Sean Flynn,21,0,1,against,og 21
300967,16024,Adam Proudlock,47,0,0,against,47
301161,2304,Efan Ekoku,78,0,0,against,78
301603,6723,Paul Rideout,59,0,0,for,"59, 71, 80"
301603,6723,Paul Rideout,71,0,0,for,"59, 71, 80"
301603,6723,Paul Rideout,80,0,0,for,"59, 71, 80"
301603,409,Stuart Barlow,83,0,0,for,83
301603,15242,Hassan Kachloul,12,0,0,against,12
301603,18658,Jo Tessem,26,0,0,against,26
301603,6698,Dean Richards,45,0,0,against,45
302607,122,Wayne Allison,1,0,0,for,1
302607,8750,Steve Yates,38,0,0,for,38
302597,10722,Andy Parkinson,45,0,0,for,45
302597,4680,Steve Macauley,61,0,0,against,61
302597,17994,Rob Hulse,63,0,0,against,63
302597,8964,Colin Little,81,0,0,against,81
302594,122,Wayne Allison,59,0,0,for,59
302594,10775,Jon Macken,8,0,0,against,8
302528,8750,Steve Yates,47,0,0,for,47
302528,122,Wayne Allison,58,0,0,for,58
302528,5705,Danny Murphy,12,0,0,against,12
302528,10509,Michael Owen,27,0,0,against,27
302528,15643,Steven Gerrard,52,0,0,against,52
302528,2634,Robbie Fowler,82,1,0,against,pen 82
302964,122,Wayne Allison,28,0,0,for,28
302964,9192,Kevin Harper,57,0,0,against,57
303270,7832,Scott Taylor,1,0,0,for,1
303270,13834,Jason Koumas,20,0,0,for,20
303270,2244,Bruce Dyer,65,0,0,against,65
303270,7252,Neil Shipperley,82,0,0,against,82
303270,10491,Isaiah Rankin,90,0,0,against,90
303272,13834,Jason Koumas,10,0,0,for,10
303272,15062,Marlon King,42,1,0,against,pen 42
303272,5998,Iffy Onuora,47,0,0,against,47
303451,13834,Jason Koumas,85,0,0,for,85
303451,7830,Bob Taylor,40,0,0,against,"40, 63"
303451,7830,Bob Taylor,63,0,0,against,"40, 63"
304468,13834,Jason Koumas,27,0,0,for,27
304468,14811,Luke Cornwall,65,0,0,against,"65, 70"
304468,14811,Luke Cornwall,70,0,0,against,"65, 70"
304468,4562,Steve Livingstone,72,0,0,against,72
306722,8750,Steve Yates,20,0,0,for,20
306722,9708,Gareth Roberts,23,0,1,against,og 23
306722,5675,John Mullin,59,0,0,against,59
299016,13834,Jason Koumas,7,0,0,for,7
299016,1481,Lee Clark,21,0,0,against,21
299016,10497,Luis Boa Morte,28,0,0,against,"28, 50"
299016,10497,Luis Boa Morte,50,0,0,against,"28, 50"
293193,9728,Steve Basham,57,0,0,against,57
296058,10720,Clint Hill,3,0,0,for,3
296058,460,Chris Bart-Williams,37,1,0,against,pen 37
296058,18871,Keith Foy,42,0,0,against,42
296058,7105,Riccy Scimeca,63,0,0,against,63
299038,10722,Andy Parkinson,52,0,0,for,52
299038,13834,Jason Koumas,68,0,0,for,68
299006,17247,Trond Andersen,40,0,0,against,40
299006,8545,Mark Williams,54,0,0,against,54
299006,2353,Jason Euell,77,0,0,against,"77, 85"
299006,2353,Jason Euell,85,0,0,against,"77, 85"
298993,10608,Delroy Facey,44,0,0,against,44
298993,2247,Jon Dyson,65,0,0,against,65
298993,2735,Kevin Gallen,71,0,0,against,71
303964,6025,Simon Osborn,90,0,0,for,90
303964,16124,Louis Saha,3,0,0,against,"3, 84"
303964,16124,Louis Saha,84,0,0,against,"3, 84"
303964,10659,Barry Hayles,28,0,0,against,28
303964,1481,Lee Clark,65,0,0,against,65
304602,24422,Seyni N'Diaye,70,0,0,for,70
305012,18785,Brian McGovern,87,0,0,against,87
305016,7932,Andy Thomson,14,0,0,against,14
305016,21235,Peter Crouch,63,0,0,against,63
293597,122,Wayne Allison,42,0,0,for,42
293597,411,Darren Barnard,83,1,0,against,pen 83
294034,1185,Tony Butler,28,0,1,for,og 28
294034,409,Stuart Barlow,90,0,0,for,90
294034,3687,Lee Hughes,30,0,0,against,30
294034,11254,Jason Roberts,35,0,0,against,35
294046,13834,Jason Koumas,30,0,0,for,30
294046,7832,Scott Taylor,90,0,0,for,90
294046,3702,Mark Hughes,26,0,0,against,"26, 31"
294046,3702,Mark Hughes,31,0,0,against,"26, 31"
294046,9725,Egil Ostenstad,36,0,0,against,36
293797,10722,Andy Parkinson,52,0,0,for,"52, 120"
293797,10722,Andy Parkinson,120,0,0,for,"52, 120"
293797,8750,Steve Yates,76,0,0,for,76
293797,3683,Darren Huckerby,25,0,0,against,"25, 34"
293797,3683,Darren Huckerby,34,0,0,against,"25, 34"
294582,6784,Iwan Roberts,52,0,0,against,52
299051,10720,Clint Hill,19,0,0,for,19
299051,7832,Scott Taylor,60,0,0,for,60
295682,13834,Jason Koumas,12,0,0,for,12
295682,10720,Clint Hill,26,0,0,for,26
295682,7569,Steve Staunton,15,0,0,against,15
295682,6401,Jamie Pollock,83,0,0,against,83
295682,10566,Clinton Morrison,86,0,0,against,86
296594,10722,Andy Parkinson,59,0,0,for,59
296594,15115,David Dunn,47,0,0,against,47
294056,13834,Jason Koumas,58,0,0,for,58
294056,1603,Karl Connolly,83,0,0,against,83
305840,10722,Andy Parkinson,47,0,0,for,47
305840,3611,David Hopkin,25,0,0,against,25
306720,24422,Seyni N'Diaye,61,0,0,for,61
306720,9734,Allan Nielsen,90,0,0,against,90
307087,6723,Paul Rideout,14,0,0,for,14
307087,5361,Micky Mellon,90,0,0,for,90
307087,10728,Marlon Harewood,66,0,0,against,"66, 78"
307087,10728,Marlon Harewood,78,0,0,against,"66, 78"
261488,12903,Philip Thompson,21,0,1,for,og 21
261488,3697,Ian Hughes,26,0,0,against,26
261488,1501,Phil Clarkson,65,0,0,against,65
272875,3433,Nick Henry,30,0,0,for,30
272875,1600,Sean Connelly,79,0,0,against,79
272875,2061,Tony Dinning,85,1,0,against,pen 85
267153,13834,Jason Koumas,8,0,0,for,8
265426,7832,Scott Taylor,26,0,0,for,26
265426,4100,David Kelly,45,0,0,for,"45, 55"
265426,4100,David Kelly,55,0,0,for,"45, 55"
265426,1501,Phil Clarkson,64,0,0,against,64
267138,5783,Tony Naylor,64,0,0,against,64
267129,8750,Steve Yates,35,0,0,for,35
267129,2023,Paul Devlin,5,0,0,against,"5, 45"
267129,2023,Paul Devlin,45,0,0,against,"5, 45"
267129,7422,Martin Smith,21,0,0,against,21
267122,7241,Mike Sheron,35,0,0,against,35
267122,2244,Bruce Dyer,77,0,0,against,77
267122,9978,Sean McClare,86,0,0,against,86
272876,8284,Ashley Ward,82,0,0,against,82
272876,734,Nathan Blake,87,0,0,against,87
272877,7832,Scott Taylor,50,0,0,for,"50, 90"
272877,7832,Scott Taylor,90,0,0,for,"50, 90"
272877,4100,David Kelly,58,0,0,for,"58, 63, 80"
272877,4100,David Kelly,63,0,0,for,"58, 63, 80"
272877,4100,David Kelly,80,0,0,for,"58, 63, 80"
272877,4946,Gary McAllister,7,0,0,against,7
272878,4100,David Kelly,82,0,0,for,82
272878,9801,Dave Challinor,90,0,0,for,90
272878,12157,Jeff Peron,2,0,0,against,"2, 17"
272878,12157,Jeff Peron,17,0,0,against,"2, 17"
272878,8481,Guy Whittingham,39,0,0,against,39
272878,13793,Mihalis Vlachos,48,0,0,against,48
272879,7832,Scott Taylor,22,0,0,for,22
272879,4946,Gary McAllister,21,0,0,against,21
272879,14399,Youssef Chippo,44,0,0,against,"44, 45"
272879,14399,Youssef Chippo,45,0,0,against,"44, 45"
272880,15027,Georges Santos,30,0,0,for,30
272880,122,Wayne Allison,86,0,0,for,86
272880,5374,Clive Mendonca,25,1,0,against,pen 25
272880,4218,Mark Kinsella,70,0,0,against,70
272881,122,Wayne Allison,74,0,0,for,"74, 85"
272881,122,Wayne Allison,85,0,0,for,"74, 85"
272882,10720,Clint Hill,54,0,0,for,54
272882,9882,Robert Steiner,3,0,0,against,3
272882,6198,Gavin Peacock,62,0,0,against,62
272888,3982,Gary Jones,82,0,0,for,82
272888,10722,Andy Parkinson,90,0,0,for,90
272888,9935,Mathias Svensson,34,0,0,against,34
272888,295,Dean Austin,45,0,0,against,45
270674,3015,Martin Grainger,78,0,1,for,og 78
270674,3015,Martin Grainger,2,1,0,against,pen 2
270674,12702,Marcelo,27,0,0,against,27
270674,3772,Graham Hyde,45,0,0,against,45
270889,122,Wayne Allison,50,0,0,for,50
271842,4100,David Kelly,39,0,0,for,39
271842,10722,Andy Parkinson,71,0,0,for,71
271842,9015,Christian Ziege,79,0,0,against,79
272047,122,Wayne Allison,14,0,0,for,14
272047,6784,Iwan Roberts,63,0,0,against,"63, 89"
272047,6784,Iwan Roberts,89,0,0,against,"63, 89"
272359,10722,Andy Parkinson,67,0,0,for,67
272359,122,Wayne Allison,74,0,0,for,74
272359,17194,Gabor Bukran,47,0,0,against,47
272371,10720,Clint Hill,11,0,0,for,11
272371,122,Wayne Allison,13,0,0,for,"13, 26"
272371,122,Wayne Allison,26,0,0,for,"13, 26"
272371,9210,Chris Hay,12,0,0,against,12
272377,9708,Gareth Roberts,38,0,1,against,og 38
272592,122,Wayne Allison,25,0,0,for,25
272522,10720,Clint Hill,22,0,0,for,22
273097,3433,Nick Henry,5,0,0,for,5
273097,4733,Alan Mahon,20,1,0,for,pen 20
273097,4100,David Kelly,70,0,0,for,70
273612,122,Wayne Allison,9,0,0,for,9
273612,4100,David Kelly,70,0,0,for,70
273612,1545,Chris Coleman,18,0,0,against,18
274201,7832,Scott Taylor,57,0,0,for,57
274201,2023,Paul Devlin,48,0,0,against,48
274201,619,Marcus Bent,61,0,0,against,61
274201,2594,Bobby Ford,87,0,0,against,87
274738,10722,Andy Parkinson,16,0,0,for,16
274738,4100,David Kelly,57,0,0,for,57
274738,7252,Neil Shipperley,43,0,0,against,43
274738,7880,Geoff Thomas,65,0,0,against,65
275830,62,Ade Akinbiyi,35,0,0,against,"35, 88"
275830,62,Ade Akinbiyi,88,0,0,against,"35, 88"
275830,12941,Lee Naylor,45,0,0,against,45
275830,515,Darren Bazeley,69,0,0,against,69
279835,7728,Daryl Sutch,38,0,1,for,og 38
279835,10695,Lee Marshall,15,0,0,against,15
277370,4100,David Kelly,60,0,0,for,"60, 89"
277370,4100,David Kelly,89,0,0,for,"60, 89"
277370,18122,David Healy,41,0,0,against,41
281586,4733,Alan Mahon,52,0,0,for,52
281586,6198,Gavin Peacock,26,1,0,against,pen 26
282427,9801,Dave Challinor,12,0,0,for,12
282427,122,Wayne Allison,82,0,0,for,82
282427,8946,Daryl Clare,37,0,0,against,37
281320,10720,Clint Hill,37,0,0,for,37
281320,16382,Charlie Griffin,15,0,0,against,15
281320,9087,Giuliano Grazioli,30,0,0,against,30
281320,18901,Wayne Gray,62,0,0,against,62
281592,2918,Shaun Goater,10,0,0,against,10
281592,9762,Jeff Whitley,72,0,0,against,72
282420,7832,Scott Taylor,46,0,0,for,46
282420,10560,Hayden Mullins,34,0,0,against,34
282420,10566,Clinton Morrison,39,0,0,against,39
272889,9708,Gareth Roberts,37,0,0,for,37
272889,10722,Andy Parkinson,38,0,0,for,38
272889,1065,Steve Brown,47,0,0,against,47
272889,6819,John Robinson,67,0,0,against,67
272889,6926,Richard Rufus,80,0,0,against,80
270420,10720,Clint Hill,53,0,0,for,53
270420,122,Wayne Allison,66,0,0,for,66
270420,4100,David Kelly,90,0,0,for,90
271538,10722,Andy Parkinson,18,0,0,for,18
271538,9801,Dave Challinor,63,0,0,for,63
271538,7832,Scott Taylor,79,0,0,for,79
271538,15046,Eidur Gudjohnsen,64,0,0,against,64
271538,7830,Bob Taylor,77,0,0,against,77
273388,7631,Marcus Stewart,12,0,0,against,12
280252,4100,David Kelly,72,0,0,for,72
280252,5368,Andy Melville,88,0,0,against,88
272884,4733,Alan Mahon,82,1,0,for,pen 82
272884,3617,Kevin Horlock,50,1,0,against,pen 50
272885,122,Wayne Allison,12,0,0,for,"12, 31"
272885,122,Wayne Allison,31,0,0,for,"12, 31"
272885,3982,Gary Jones,59,0,0,for,59
272885,104,Bradley Allen,30,0,0,against,"30, 80"
272885,104,Bradley Allen,80,0,0,against,"30, 80"
272887,10720,Clint Hill,63,0,0,for,63
272887,122,Wayne Allison,80,0,0,for,80
272886,10722,Andy Parkinson,34,0,0,for,"34, 38"
272886,10722,Andy Parkinson,38,0,0,for,"34, 38"
272886,4733,Alan Mahon,82,1,0,for,pen 82
271525,3433,Nick Henry,21,0,0,for,21
276108,122,Wayne Allison,45,0,0,for,45
276108,3982,Gary Jones,76,0,0,for,76
276108,7512,Gary Speed,27,0,0,against,27
276108,16111,Didier Domi,36,0,0,against,36
276108,2466,Duncan Ferguson,58,0,0,against,58
277208,15022,Reuben Hazell,33,0,0,for,33
277208,8750,Steve Yates,90,0,0,for,90
277208,1469,Steve Claridge,83,1,0,against,pen 83
278037,4733,Alan Mahon,47,1,0,for,pen 47
278037,122,Wayne Allison,90,0,0,for,90
278037,1876,Christian Dailly,90,0,0,against,90
278027,2564,Sean Flynn,40,0,0,against,40
278027,3687,Lee Hughes,50,0,0,against,50
278206,13834,Jason Koumas,4,0,0,for,4
278206,3982,Gary Jones,83,0,0,for,83
278206,6911,Gary Rowett,45,0,0,against,45
278904,122,Wayne Allison,34,0,0,for,34
278904,10728,Marlon Harewood,66,0,0,against,66
279226,3567,Matt Holland,18,0,0,against,18
279226,3937,David Johnson,57,0,0,against,57
279428,122,Wayne Allison,4,0,0,for,4
279428,9303,Michael Ricketts,67,1,0,against,pen 67
272883,8750,Steve Yates,57,0,0,for,57
272883,3021,Tony Grant,63,0,0,for,63
270199,10722,Andy Parkinson,3,0,0,for,3
270199,5578,Alan Morgan,45,0,0,for,45
270199,10720,Clint Hill,56,0,0,for,56
270199,11685,Michael Black,86,0,0,for,86
276696,4100,David Kelly,77,0,0,for,77
276696,2314,Matt Elliott,29,0,0,against,"29, 81"
276696,2314,Matt Elliott,81,0,0,against,"29, 81"
252813,7646,Mick Stockwell,43,0,0,against,43
252813,7461,James Scowcroft,78,0,0,against,78
252832,3810,Kenny Irons,31,0,0,for,31
252832,3982,Gary Jones,89,0,0,for,89
252832,3943,Michael Johnson,40,0,0,against,40
252832,5786,Peter Ndlovu,72,0,0,against,72
252825,107,Graham Allen,42,0,0,for,42
252825,3982,Gary Jones,69,0,0,for,69
252825,8627,Dean Windass,8,0,0,against,8
252834,3810,Kenny Irons,5,0,0,for,"5, 37"
252834,3810,Kenny Irons,37,0,0,for,"5, 37"
252834,4733,Alan Mahon,73,0,0,for,73
252834,7360,Allan Smart,15,0,0,against,15
252834,9856,Gifton Noel-Williams,80,0,0,against,80
252719,4733,Alan Mahon,5,0,0,for,5
252719,3982,Gary Jones,39,0,0,for,39
252719,7832,Scott Taylor,79,0,0,for,79
253001,3810,Kenny Irons,5,0,0,for,5
253001,3982,Gary Jones,6,0,0,for,6
253001,7832,Scott Taylor,12,0,0,for,12
253001,4733,Alan Mahon,14,0,0,for,14
253001,8964,Colin Little,82,0,0,against,82
252940,13452,Paul Dalglish,31,0,0,against,31
253161,7832,Scott Taylor,88,0,0,for,88
253161,193,Brett Angell,87,0,0,against,87
253290,3982,Gary Jones,26,0,0,for,26
253290,10720,Clint Hill,72,0,0,for,72
253290,7044,Dean Saunders,45,0,0,against,45
253290,10641,Vassilis Borbokis,61,0,0,against,61
253296,518,Peter Beagrie,44,1,0,against,pen 44
253353,3810,Kenny Irons,32,1,0,for,"pen 32, pen 67"
253353,3810,Kenny Irons,67,1,0,for,"pen 32, pen 67"
253353,9523,Michael Johansen,53,0,0,against,53
253353,3564,Dean Holdsworth,56,1,0,against,pen 56
253567,3810,Kenny Irons,50,0,0,for,50
253567,5936,Keith O'Neill,10,0,0,against,10
253567,10692,Craig Bellamy,39,0,0,against,39
253567,6784,Iwan Roberts,83,0,0,against,83
253678,107,Graham Allen,57,0,0,for,57
253678,3810,Kenny Irons,79,0,0,for,79
253678,2640,Martin Foyle,30,0,0,against,"30, 63"
253678,2640,Martin Foyle,63,0,0,against,"30, 63"
254015,10720,Clint Hill,18,0,0,for,18
254015,3121,Paul Groves,23,1,0,against,pen 23
254015,256,Lee Ashcroft,46,0,0,against,46
256827,10720,Clint Hill,10,0,0,for,10
256827,4733,Alan Mahon,42,0,0,for,42
256827,13754,Lee Morris,67,0,0,against,67
256827,11180,Traianos Dellas,68,0,0,against,"68, 90"
